"","lon","lat"
"222",NA,NA
"223",NA,NA
"224",NA,NA
"225",NA,NA
"226",NA,NA
"227",NA,NA
"228",NA,NA
"229",NA,NA
"230",NA,NA
"231",NA,NA
"232",NA,NA
"233",NA,NA
"234",NA,NA
"235",NA,NA
"236",NA,NA
"237",NA,NA
"238",NA,NA
"239",NA,NA
"240",NA,NA
"241",NA,NA
"242",NA,NA
"243",NA,NA
"244",NA,NA
"245",NA,NA
"246",NA,NA
"247",NA,NA
"248",NA,NA
"249",NA,NA
"250",NA,NA
"251",NA,NA
"252",NA,NA
"253",NA,NA
"254",NA,NA
"255",NA,NA
"256",NA,NA
"257",NA,NA
"258",NA,NA
"259",NA,NA
"260",NA,NA
"261",NA,NA
"262",NA,NA
"263",NA,NA
"264",NA,NA
"265",NA,NA
"266",NA,NA
"267",NA,NA
"268",NA,NA
"269",NA,NA
"270",NA,NA
"271",NA,NA
"272",NA,NA
"273",NA,NA
"274",NA,NA
"275",NA,NA
"276",NA,NA
"277",NA,NA
"278",NA,NA
"279",NA,NA
"280",NA,NA
"281",NA,NA
"282",NA,NA
"283",NA,NA
"284",NA,NA
"285",NA,NA
"286",NA,NA
"287",NA,NA
"288",NA,NA
"289",NA,NA
"290",NA,NA
"291",NA,NA
"292",NA,NA
"293",NA,NA
"294",NA,NA
"295",NA,NA
"296",NA,NA
"297",NA,NA
"298",NA,NA
"299",NA,NA
"300",NA,NA
"301",NA,NA
"302",NA,NA
"303",NA,NA
"304",NA,NA
"305",NA,NA
"306",NA,NA
"307",NA,NA
"308",NA,NA
"309",NA,NA
"310",NA,NA
"311",NA,NA
"312",NA,NA
"313",NA,NA
"314",NA,NA
"315",NA,NA
"316",NA,NA
"317",NA,NA
"318",NA,NA
"319",NA,NA
"320",NA,NA
"321",NA,NA
"322",NA,NA
"323",NA,NA
"324",NA,NA
"325",NA,NA
"326",NA,NA
"327",NA,NA
"328",NA,NA
"329",NA,NA
"330",NA,NA
"331",NA,NA
"332",NA,NA
"333",NA,NA
"334",NA,NA
"335",NA,NA
"336",NA,NA
"337",NA,NA
"338",NA,NA
"339",NA,NA
"340",NA,NA
"341",NA,NA
"342",NA,NA
"343",NA,NA
"344",NA,NA
"345",NA,NA
"346",NA,NA
"347",NA,NA
"348",NA,NA
"349",NA,NA
"350",NA,NA
"351",NA,NA
"352",NA,NA
"353",NA,NA
"354",NA,NA
"355",NA,NA
"356",NA,NA
"357",NA,NA
"358",NA,NA
"359",NA,NA
"360",NA,NA
"361",NA,NA
"362",NA,NA
"363",NA,NA
"364",NA,NA
"365",NA,NA
"366",NA,NA
"367",NA,NA
"368",NA,NA
"369",NA,NA
"370",NA,NA
"371",NA,NA
"372",NA,NA
"373",NA,NA
"374",NA,NA
"375",NA,NA
"376",NA,NA
"377",NA,NA
"378",NA,NA
"379",NA,NA
"380",NA,NA
"381",NA,NA
"382",NA,NA
"383",NA,NA
"384",NA,NA
"385",NA,NA
"386",NA,NA
"387",NA,NA
"388",NA,NA
"389",NA,NA
"390",NA,NA
"391",NA,NA
"392",NA,NA
"393",NA,NA
"394",NA,NA
"395",NA,NA
"396",NA,NA
"397",NA,NA
"398",NA,NA
"399",NA,NA
"400",NA,NA
"401",NA,NA
"402",NA,NA
"403",NA,NA
"404",NA,NA
"405",NA,NA
"406",NA,NA
"407",NA,NA
"408",NA,NA
"409",NA,NA
"410",NA,NA
"411",NA,NA
"412",NA,NA
"413",NA,NA
"414",NA,NA
"415",NA,NA
"416",NA,NA
"417",NA,NA
"418",NA,NA
"419",NA,NA
"420",NA,NA
"421",NA,NA
"422",NA,NA
"423",NA,NA
"424",NA,NA
"425",NA,NA
"426",-121.2722194,38.1341477
"427",-121.2722194,38.1341477
"428",-121.2722194,38.1341477
"429",-121.2722194,38.1341477
"430",-121.2722194,38.1341477
"431",-121.2722194,38.1341477
"432",-73.9441579,40.6781784
"433",-95.712891,37.09024
"434",-0.1277583,51.5073509
"435",-105.7820674,39.5500507
"436",-105.7820674,39.5500507
"437",-71.0588801,42.3600825
"438",-71.0588801,42.3600825
"439",-106.650422,35.0843859
"440",-71.0588801,42.3600825
"441",-71.0588801,42.3600825
"442",-71.1097335,42.3736158
"443",-96.7265889,17.0731842
"444",11.0421988,59.9929184
"445",11.0421988,59.9929184
"446",11.0421988,59.9929184
"447",11.0421988,59.9929184
"448",11.0421988,59.9929184
"449",11.0421988,59.9929184
"450",11.0421988,59.9929184
"451",11.0421988,59.9929184
"452",11.0421988,59.9929184
"453",11.0421988,59.9929184
"454",-95.7243335,37.2321077
"455",-113.4909267,53.544389
"456",-99.9018131,43.9695148
"457",-98.9079782,19.3090538
"458",-81.6888248,35.744679
"459",-81.6888248,35.744679
"460",-81.6888248,35.744679
"461",-81.6888248,35.744679
"462",-81.6888248,35.744679
"463",-81.6888248,35.744679
"464",-80.1917902,25.7616798
"465",-98.2062727,19.0414398
"466",-98.2062727,19.0414398
"467",-77.4360481,37.5407246
"468",NA,NA
"469",NA,NA
"470",3.3792057,6.5243793
"471",-103.6437594,41.8738712
"472",-71.3824374,42.4072107
"473",-97.7430608,30.267153
"474",-103.3496092,20.6596988
"475",-103.3496092,20.6596988
"476",-103.3496092,20.6596988
"477",-103.3496092,20.6596988
"478",-95.712891,37.09024
"479",-95.712891,37.09024
"480",NA,NA
"481",-149.4936733,64.2008413
"482",-149.4936733,64.2008413
"483",-149.4936733,64.2008413
"484",-149.4936733,64.2008413
"485",-149.4936733,64.2008413
"486",-149.4936733,64.2008413
"487",-149.4936733,64.2008413
"488",-149.4936733,64.2008413
"489",-83.1746693,43.6008515
"490",-83.1746693,43.6008515
"491",-84.2807329,30.4382559
"492",-102.552784,23.634501
"493",-102.552784,23.634501
"494",-99.2083953,19.4306575
"495",-99.2083953,19.4306575
"496",-98.45407,19.711382
"497",-98.45407,19.711382
"498",-77.0909809,38.8816208
"499",-105.2705456,40.0149856
"500",NA,NA
"501",-97.1330683,33.2148412
"502",-100.3161126,25.6866142
"503",-100.3161126,25.6866142
"504",-100.3161126,25.6866142
"505",-100.3161126,25.6866142
"506",-100.3161126,25.6866142
"507",-100.3161126,25.6866142
"508",-100.3161126,25.6866142
"509",-100.3161126,25.6866142
"510",-100.3161126,25.6866142
"511",-100.3161126,25.6866142
"512",-100.3161126,25.6866142
"513",-73.567256,45.5016889
"514",-100.9855409,22.1564699
"515",-100.9855409,22.1564699
"516",-100.9855409,22.1564699
"517",-95.7739794,37.0660128
"518",-74.0059728,40.7127753
"519",-74.0059728,40.7127753
"520",-71.0588801,42.3600825
"521",-73.087749,41.6032207
"522",NA,NA
"523",-79.3831843,43.653226
"524",-89.4012302,43.0730517
"525",-89.4012302,43.0730517
"526",-89.4012302,43.0730517
"527",-89.4012302,43.0730517
"528",-89.4012302,43.0730517
"529",-89.4012302,43.0730517
"530",-77.0368707,38.9071923
"531",-77.0368707,38.9071923
"532",-77.0368707,38.9071923
"533",-79.3831843,43.653226
"534",-94.1736551,36.0678324
"535",-73.9841161,40.7317696
"536",-73.9841161,40.7317696
"537",-73.9841161,40.7317696
"538",39.1925048,21.485811
"539",-99.1907364,19.5345279
"540",-95.712891,37.09024
"541",-95.712891,37.09024
"542",-95.712891,37.09024
"543",-95.712891,37.09024
"544",-95.712891,37.09024
"545",-95.712891,37.09024
"546",-95.712891,37.09024
"547",-95.712891,37.09024
"548",-95.712891,37.09024
"549",-95.712891,37.09024
"550",-95.712891,37.09024
"551",-95.712891,37.09024
"552",-95.712891,37.09024
"553",-95.712891,37.09024
"554",-95.712891,37.09024
"555",NA,NA
"556",-4.8553046,36.5654302
"557",-87.46798,38.506489
"558",-74.0059728,40.7127753
"559",-122.4194155,37.7749295
"560",9.501785,56.26392
"561",-122.2416355,37.7652065
"562",-122.2416355,37.7652065
"563",-74.0059728,40.7127753
"564",-117.8370968,33.6446621
"565",-71.0588801,42.3600825
"566",91.7581176,26.1747241
"567",-77.1945247,41.2033216
"568",-71.0588801,42.3600825
"569",-83.985,42.43472
"570",2.3522219,48.856614
"571",NA,NA
"572",-110.9714055,30.6248514
"573",5.2082865,52.1294874
"574",-70.9286609,42.5278731
"575",133.775136,-25.274398
"576",-82.7318209,27.984604
"577",-95.992775,36.1539816
"578",-102.552784,23.634501
"579",46.6752957,24.7135517
"580",NA,NA
"581",-89.5925857,20.9673702
"582",-89.5925857,20.9673702
"583",121.4737021,31.2303904
"584",121.4737021,31.2303904
"585",NA,NA
"586",-95.712891,37.09024
"587",NA,NA
"588",-82.6402915,27.7676008
"589",-82.6402915,27.7676008
"590",NA,NA
"591",-110.9559192,29.0729673
"592",-110.9559192,29.0729673
"593",-123.0867536,44.0520691
"594",-119.4179324,36.778261
"595",-102.552784,23.634501
"596",NA,NA
"597",NA,NA
"598",-102.552784,23.634501
"599",-117.0382471,32.5149469
"600",NA,NA
"601",NA,NA
"602",NA,NA
"603",NA,NA
"604",NA,NA
"605",NA,NA
"606",NA,NA
"607",NA,NA
"608",-97.0328547,47.9252568
"609",-95.3698028,29.7604267
"610",-80.1917902,25.7616798
"611",-111.9400054,33.4255104
"612",NA,NA
"613",-71.0588305,42.3600709
"614",-71.0588305,42.3600709
"615",-71.0588305,42.3600709
"616",106.9472849,-6.102514
"617",-106.018542,28.595066
"618",-74.072092,4.7109886
"619",53.688046,32.427908
"620",-69.4454689,45.253783
"621",-122.3126222,47.3223221
"622",-93.097702,41.8780025
"623",-93.097702,41.8780025
"624",-75.1652215,39.9525839
"625",-81.5157535,27.6648274
"626",-84.3879824,33.7489954
"627",-74.297333,4.570868
"628",-89.5925857,20.9673702
"629",-102.552784,23.634501
"630",NA,NA
"631",-89.3985283,40.6331249
"632",-91.5301683,41.6611277
"633",NA,NA
"634",-89.3985283,32.3546679
"635",-96.3699632,30.6743643
"636",-94.6707917,38.9822282
"637",-110.9559192,29.0729673
"638",-96.5716694,39.1836082
"639",-122.4694214,37.5027185
"640",-101.6859605,21.1250077
"641",-99.133208,19.4326077
"642",-99.133208,19.4326077
"643",-101.0020119,47.5514926
"644",-84.3879824,33.7489954
"645",-74.0059728,40.7127753
"646",-74.0059728,40.7127753
"647",-74.0059728,40.7127753
"648",-102.552784,23.634501
"649",-102.552784,23.634501
"650",-84.3879824,33.7489954
"651",-84.3879824,33.7489954
"652",-84.3879824,33.7489954
"653",-84.3879824,33.7489954
"654",-84.3879824,33.7489954
"655",-84.3879824,33.7489954
"656",-84.3879824,33.7489954
"657",-114.771711,32.4518877
"658",-114.771711,32.4518877
"659",-114.771711,32.4518877
"660",-98.7623874,20.0910963
"661",-98.7623874,20.0910963
"662",-98.7623874,20.0910963
"663",-98.7623874,20.0910963
"664",-98.7623874,20.0910963
"665",-98.7623874,20.0910963
"666",-119.5588208,49.9473663
"667",-88.7878678,43.7844397
"668",-92.5540687,43.3638571
"669",NA,NA
"670",-100.9855409,22.1564699
"671",-97.330053,37.6871761
"672",-97.330053,37.6871761
"673",-84.2807329,30.4382559
"674",-98.2978951,26.0508406
"675",-93.3327283,45.076076
"676",-110.3308814,29.2972247
"677",-89.5925857,20.9673702
"678",-98.2062727,19.0414398
"679",-73.5491361,52.9399159
"680",-94.6858998,46.729553
"681",NA,NA
"682",NA,NA
"683",-106.4850217,31.7618778
"684",-112.0740373,33.4483771
"685",-77.0368707,38.9071923
"686",-102.2915677,21.8852562
"687",NA,NA
"688",-100.9855409,22.1564699
"689",-94.4480059,39.5655549
"690",-102.552784,23.634501
"691",-102.552784,23.634501
"692",-75.1439634,39.9537272
"693",NA,NA
"694",-76.8844101,40.9645293
"695",-93.097702,41.8780025
"696",-93.097702,41.8780025
"697",-89.4012302,43.0730517
"698",-89.376163,43.0800863
"699",-89.376163,43.0800863
"700",-79.2902133,43.0581645
"701",-79.3831843,43.653226
"702",-94.6858998,46.729553
"703",NA,NA
"704",-102.552784,23.634501
"705",153.0251235,-27.4697707
"706",-95.2352501,38.9716689
"707",-95.2352501,38.9716689
"708",-123.0867536,44.0520691
"709",-99.9018131,31.9685988
"710",-117.1610838,32.715738
"711",-117.1610838,32.715738
"712",-117.1610838,32.715738
"713",-82.907123,40.4172871
"714",-102.552784,23.634501
"715",NA,NA
"716",-8.6291053,41.1579438
"717",-102.2915677,21.8852562
"718",NA,NA
"719",NA,NA
"720",-100.3122083,25.8002233
"721",-116.9739167,32.8383828
"722",-98.7591311,20.1010608
"723",133.775136,-25.274398
"724",-117.3794834,33.1958696
"725",-117.1130849,32.5839444
"726",-73.567256,45.5016889
"727",-117.8265049,33.6845673
"728",-85.4807825,32.6098566
"729",-100.166333,25.9543957
"730",-100.166333,25.9543957
"731",-117.1610838,32.715738
"732",-99.9018131,43.9695148
"733",-117.1610838,32.715738
"734",-100.9855409,22.1564699
"735",-100.9855409,22.1564699
"736",-117.3505939,33.1580933
"737",-117.2653146,32.9594891
"738",-117.0805825,33.0335773
"739",-119.4179324,36.778261
"740",-117.0314172,32.7425516
"741",-117.2712717,32.8328112
"742",-117.2919818,33.0369867
"743",-116.8792553,33.0413604
"744",-117.1830891,32.6858853
"745",-117.0358646,32.9628232
"746",-74.0059728,40.7127753
"747",-74.0059728,40.7127753
"748",-73.087749,41.6032207
"749",-99.1561883,19.3437444
"750",-99.1561883,19.3437444
"751",-102.552784,23.634501
"752",-102.552784,23.634501
"753",-95.9412331,36.1403349
"754",-95.9412331,36.1403349
"755",-93.6249593,41.5868353
"756",-99.133208,19.4326077
"757",-117.0230839,32.7678287
"758",-96.7025955,40.813616
"759",-111.0937311,34.0489281
"760",NA,NA
"761",-103.3496092,20.6596988
"762",-103.3496092,20.6596988
"763",-102.552784,23.634501
"764",-102.552784,23.634501
"765",-102.552784,23.634501
"766",-102.552784,23.634501
"767",-102.552784,23.634501
"768",20.4489216,44.786568
"769",-118.2436849,34.0522342
"770",-74.0059728,40.7127753
"771",-74.0059728,40.7127753
"772",-106.346771,56.130366
"773",-112.0740373,33.4483771
"774",-118.7628685,34.1791715
"775",-99.133208,19.4326077
"776",NA,NA
"777",144.7851531,-37.4713077
"778",-99.133208,19.4326077
"779",NA,NA
"780",-84.3879824,33.7489954
"781",-71.0588801,42.3600825
"782",NA,NA
"783",-113.4909267,53.544389
"784",-97.5027376,25.8690294
"785",153.4,-28.016667
"786",144.9630576,-37.8136276
"787",-88.7878678,43.7844397
"788",-88.7878678,43.7844397
"789",133.775136,-25.274398
"790",-122.310118,47.6076339
"791",-83.3677168,42.4989936
"792",NA,NA
"793",-113.4909267,53.544389
"794",-95.7607832,29.5821811
"795",-95.712891,37.09024
"796",NA,NA
"797",-122.3320708,47.6062095
"798",-102.5832426,22.7708555
"799",-102.5832426,22.7708555
"800",-102.5832426,22.7708555
"801",-102.5832426,22.7708555
"802",-104.6587821,24.5592665
"803",-102.552784,23.634501
"804",-95.266826,36.249758
"805",NA,NA
"806",NA,NA
"807",-89.4124875,43.076592
"808",NA,NA
"809",-106.346771,56.130366
"810",NA,NA
"811",-0.1277583,51.5073509
"812",-89.5925857,20.9673702
"813",-99.133208,19.4326077
"814",NA,NA
"815",-6.2603097,53.3498053
"816",NA,NA
"817",NA,NA
"818",NA,NA
"819",NA,NA
"820",NA,NA
"821",NA,NA
"822",NA,NA
"823",NA,NA
"824",NA,NA
"825",NA,NA
"826",NA,NA
"827",-122.2711137,37.8043637
"828",-87.6297982,41.8781136
"829",NA,NA
"830",-97.0781527,32.9349424
"831",-95.5577174,36.9490702
"832",-95.712891,37.09024
"833",NA,NA
"834",-119.4179324,36.778261
"835",NA,NA
"836",NA,NA
"837",-74.4056612,40.0583238
"838",-102.552784,23.634501
"839",-102.552784,23.634501
"840",-102.5832426,22.7708555
"841",NA,NA
"842",NA,NA
"843",NA,NA
"844",NA,NA
"845",-58.443832,-23.442503
"846",-82.4571776,27.950575
"847",NA,NA
"848",-98.4842465,39.011902
"849",-97.7430608,30.267153
"850",-106.346771,56.130366
"851",NA,NA
"852",NA,NA
"853",NA,NA
"854",NA,NA
"855",-102.552784,23.634501
"856",101.975766,4.210484
"857",NA,NA
"858",-94.4191177,39.2461138
"859",NA,NA
"860",-97.3967019,35.4495065
"861",-96.3864428,44.7656804
"862",NA,NA
"863",-99.133208,19.4326077
"864",-118.2436849,34.0522342
"865",-93.6319131,42.0307812
"866",NA,NA
"867",19.8903398,44.2743141
"868",-122.2913078,37.8271784
"869",-84.3879824,33.7489954
"870",-84.3879824,33.7489954
"871",-90.1994042,38.6270025
"872",-100.9855409,22.1564699
"873",-100.9855409,22.1564699
"874",-73.8648268,40.8447819
"875",-82.4012642,40.0581205
"876",-82.4012642,40.0581205
"877",NA,NA
"878",-122.3320708,47.6062095
"879",-92.2806358,34.749056
"880",-92.2806358,34.749056
"881",-92.2806358,34.749056
"882",-99.1013498,18.6813049
"883",-99.1013498,18.6813049
"884",-99.1013498,18.6813049
"885",-99.1561883,19.3437444
"886",-119.7871247,36.7377981
"887",NA,NA
"888",NA,NA
"889",-105.166953,27.6763786
"890",-105.166953,27.6763786
"891",NA,NA
"892",-74.0059728,40.7127753
"893",-3.7037902,40.4167754
"894",NA,NA
"895",-97.7430608,30.267153
"896",-76.1783739,40.0466571
"897",-89.4012302,43.0730517
"898",-99.133208,19.4326077
"899",-117.1610838,32.715738
"900",-93.7593841,41.5638902
"901",-93.097702,41.8780025
"902",-99.133208,19.4326077
"903",-79.3831843,43.653226
"904",-119.4179324,36.778261
"905",-102.552784,23.634501
"906",-71.1097335,42.3736158
"907",-95.6393167,37.0412191
"908",-99.2114234,19.2790911
"909",-99.2114234,19.2790911
"910",-99.2114234,19.2790911
"911",-73.567256,45.5016889
"912",-102.552784,23.634501
"913",-84.3879824,33.7489954
"914",-84.3879824,33.7489954
"915",-3.6290701,40.4367534
"916",-82.9987942,39.9611755
"917",-95.972262,36.7491737
"918",-86.902298,32.3182314
"919",NA,NA
"920",NA,NA
"921",-122.3320708,47.6062095
"922",-122.3320708,47.6062095
"923",-122.3320708,47.6062095
"924",-102.552784,23.634501
"925",-102.552784,23.634501
"926",-102.2915677,21.8852562
"927",-79.8711024,43.2557206
"928",18.0685808,59.3293235
"929",-75.1652215,39.9525839
"930",-75.1652215,39.9525839
"931",NA,NA
"932",NA,NA
"933",NA,NA
"934",-117.1610966,32.7157305
"935",-117.1610838,32.715738
"936",-97.1330683,33.2148412
"937",-99.133208,19.4326077
"938",-99.133208,19.4326077
"939",-99.133208,19.4326077
"940",-99.133208,19.4326077
"941",-99.133208,19.4326077
"942",-99.133208,19.4326077
"943",-99.133208,19.4326077
"944",-99.133208,19.4326077
"945",-98.7623874,20.0910963
"946",-98.7623874,20.0910963
"947",-95.712891,37.09024
"948",-95.712891,37.09024
"949",-95.712891,37.09024
"950",-95.712891,37.09024
"951",-95.712891,37.09024
"952",-81.5322149,28.6934076
"953",NA,NA
"954",-81.0886355,32.0802481
"955",-81.0886355,32.0802481
"956",-100.9855409,22.1564699
"957",-79.0192997,35.7595731
"958",-105.231518,38.4318312
"959",NA,NA
"960",-110.1731468,54.4643173
"961",-86.902298,32.3182314
"962",-3.073754,53.3727181
"963",-79.0192997,35.7595731
"964",-79.9958864,40.4406248
"965",-79.9958864,40.4406248
"966",-118.3286614,34.0928092
"967",-79.0192997,35.7595731
"968",NA,NA
"969",-105.7820674,28.4854458
"970",-96.1063204,19.106273
"971",-95.6400855,37.0329949
"972",-74.0059728,40.7127753
"973",-87.6675292,34.7448112
"974",-97.330053,37.6871761
"975",NA,NA
"976",NA,NA
"977",NA,NA
"978",NA,NA
"979",-97.5247243,37.6537367
"980",NA,NA
"981",-122.3320708,47.6062095
"982",-91.8074586,18.6504879
"983",-99.133208,19.4326077
"984",-122.788377,45.4604
"985",-122.788377,45.4604
"986",-122.788377,45.4604
"987",-122.788377,45.4604
"988",-122.788377,45.4604
"989",-122.788377,45.4604
"990",-98.7623874,20.0910963
"991",-98.7623874,20.0910963
"992",-98.7623874,20.0910963
"993",-93.2650108,44.977753
"994",9.501785,56.26392
"995",-84.2645382,33.5561144
"996",-84.2645382,33.5561144
"997",-84.2645382,33.5561144
"998",NA,NA
"999",-122.1865055,47.1770457
"1000",-122.2928974,47.1853785
"1001",-121.9915003,47.2042681
"1002",-118.451357,34.1489719
"1003",18.0685808,59.3293235
"1004",-79.9958864,40.4406248
"1005",-71.0588801,42.3600825
"1006",-102.552784,23.634501
"1007",-73.087749,41.6032207
"1008",-102.552784,23.634501
"1009",-77.0909809,38.8816208
"1010",-77.0909809,38.8816208
"1011",-77.0909809,38.8816208
"1012",-77.0909809,38.8816208
"1013",-77.0909809,38.8816208
"1014",-77.0909809,38.8816208
"1015",-122.5801293,47.329264
"1016",-118.2436849,34.0522342
"1017",-98.4842465,39.011902
"1018",-90.2618068,18.931225
"1019",NA,NA
"1020",-99.1649891,19.3817299
"1021",NA,NA
"1022",NA,NA
"1023",-98.4936282,29.4241219
"1024",-76.6121893,39.2903848
"1025",-92.4801989,44.0121221
"1026",-84.2946539,37.7478572
"1027",-84.2946539,37.7478572
"1028",NA,NA
"1029",-102.3005356,21.9259375
"1030",-118.4911912,34.0194543
"1031",-118.4911912,34.0194543
"1032",-118.4911912,34.0194543
"1033",-74.0059728,40.7127753
"1034",-97.7430608,30.267153
"1035",-97.7430608,30.267153
"1036",-76.6412712,39.0457549
"1037",-76.6412712,39.0457549
"1038",-76.6412712,39.0457549
"1039",-76.6412712,39.0457549
"1040",-70.9350382,43.0828551
"1041",-70.9350382,43.0828551
"1042",-70.9350382,43.0828551
"1043",-70.2568189,43.6590993
"1044",-102.552784,23.634501
"1045",-122.3320708,47.6062095
"1046",-122.9365835,45.5200114
"1047",-77.0315403,38.9147011
"1048",-117.1610838,32.715738
"1049",-105.2253316,20.653407
"1050",-93.0899578,44.9537029
"1051",-90.1994042,38.6270025
